Class,File,Surface Area,Volume,Rectangularity,Compactness,Convexity,Eccentricity,Diameter,A3_0,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,A3_9,A3_10,A3_11,A3_12,A3_13,A3_14,A3_15,A3_16,A3_17,A3_18,A3_19,A3_20,A3_21,A3_22,A3_23,A3_24,A3_25,A3_26,A3_27,A3_28,A3_29,D1_0,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D1_14,D1_15,D1_16,D1_17,D1_18,D1_19,D1_20,D1_21,D1_22,D1_23,D1_24,D1_25,D1_26,D1_27,D1_28,D1_29,D2_0,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D2_12,D2_13,D2_14,D2_15,D2_16,D2_17,D2_18,D2_19,D2_20,D2_21,D2_22,D2_23,D2_24,D2_25,D2_26,D2_27,D2_28,D2_29,D3_0,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D3_12,D3_13,D3_14,D3_15,D3_16,D3_17,D3_18,D3_19,D3_20,D3_21,D3_22,D3_23,D3_24,D3_25,D3_26,D3_27,D3_28,D3_29,D4_0,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,D4_12,D4_13,D4_14,D4_15,D4_16,D4_17,D4_18,D4_19,D4_20,D4_21,D4_22,D4_23,D4_24,D4_25,D4_26,D4_27,D4_28,D4_29
Helicopter,D00977.obj,0.03878942335559198,0.011981348859694978,0.006374326620130395,0.0006068958082054848,0.015545674485936288,0.00022371374974177764,0.01671843723934397,0.05636,0.08544,0.08614,0.07316,0.05946,0.05328,0.0488,0.04228,0.0394,0.03804,0.03624,0.03254,0.03054,0.02862,0.0252,0.02332,0.02362,0.02138,0.02182,0.02084,0.0209,0.02218,0.02134,0.0201,0.01788,0.01638,0.0142,0.01118,0.0069,0.00246,0.0,0.0313,0.07364,0.1148,0.1496,0.10728,0.12282,0.0973,0.08104,0.06348,0.01868,0.01224,0.0126,0.01218,0.0099,0.01574,0.06654,0.00788,0.00298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05122,0.11688,0.17838,0.17442,0.09764,0.08526,0.06392,0.0559,0.04572,0.03902,0.04006,0.02534,0.01898,0.00574,0.0009,0.00036,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01974,0.10152,0.17478,0.22144,0.20024,0.13366,0.08232,0.0434,0.01304,0.0044,0.00256,0.00156,0.00104,0.00026,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03756,0.1734,0.2608,0.25034,0.16296,0.07512,0.02702,0.00854,0.003,0.00096,0.00028,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,D00986.obj,0.035443255440623406,0.009342099048277054,0.006995285249203731,0.0007717234097065907,0.011922443208654116,0.0005176039202104898,0.007668791374239758,0.07692,0.10654,0.08664,0.06784,0.05788,0.05028,0.04378,0.04028,0.03736,0.03208,0.02908,0.02878,0.02468,0.02374,0.02298,0.02338,0.0199,0.01902,0.0199,0.0183,0.01878,0.01912,0.01938,0.02006,0.01964,0.01962,0.01938,0.01814,0.0127,0.00382,0.00994,0.07426,0.07,0.06956,0.10022,0.11096,0.07464,0.0605,0.07154,0.05274,0.04192,0.052,0.02136,0.03836,0.0304,0.03198,0.02858,0.03294,0.02452,0.00358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04166,0.11668,0.12572,0.1232,0.10284,0.09232,0.0821,0.06546,0.05798,0.05572,0.04698,0.0338,0.02212,0.01514,0.01062,0.00568,0.00188,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.08722,0.1785,0.20508,0.16738,0.12474,0.07906,0.05196,0.03492,0.02274,0.01516,0.00982,0.00672,0.0027,0.0005,0.0004,8e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03178,0.16656,0.26196,0.22548,0.14132,0.08646,0.0489,0.0238,0.01016,0.00278,0.00056,0.0002,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,D00991.obj,0.016132407289329295,0.004382360568719856,0.0027818366675620996,0.00038494603422220466,0.007072180162464322,0.00021771284123444447,0.05497144452855928,0.0763,0.09192,0.08166,0.07374,0.06752,0.05422,0.04542,0.0407,0.03478,0.03074,0.02874,0.02686,0.02524,0.02374,0.0222,0.02158,0.0201,0.02028,0.0192,0.0202,0.02092,0.02194,0.02232,0.0209,0.02052,0.01886,0.01698,0.01562,0.0117,0.0051,0.01288,0.0362,0.06856,0.08262,0.17412,0.07474,0.05282,0.07036,0.04918,0.04374,0.04792,0.0583,0.04882,0.04002,0.02212,0.01916,0.02084,0.0181,0.0279,0.01872,0.00666,0.00622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04402,0.09658,0.12728,0.12358,0.11718,0.10046,0.08878,0.06452,0.05286,0.04492,0.03578,0.03104,0.02476,0.01954,0.01524,0.00978,0.00328,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203,0.0901,0.15116,0.17084,0.15634,0.13752,0.10556,0.06722,0.04526,0.02844,0.0135,0.0076,0.0044,0.00152,0.0002,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04308,0.1658,0.23766,0.21562,0.14576,0.08832,0.05162,0.02764,0.01364,0.00682,0.00264,0.00094,0.00032,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1302.obj,0.013922919427496377,0.004900650865234001,0.006667601637051636,0.0002047728697454268,0.01784895702847956,0.00039331649739872404,0.012091255331731299,0.0477,0.07818,0.08036,0.0746,0.06308,0.05526,0.05252,0.04648,0.04404,0.03812,0.0358,0.03468,0.0306,0.02872,0.02804,0.02622,0.02442,0.02368,0.02288,0.02042,0.02064,0.01932,0.01806,0.01822,0.01698,0.01588,0.0138,0.01106,0.00764,0.0026,0.0,0.03952,0.14406,0.18534,0.12816,0.09138,0.08506,0.069,0.04958,0.0641,0.02582,0.01062,0.00874,0.01106,0.0149,0.03846,0.0224,0.01066,0.00114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443,0.13174,0.2046,0.18254,0.1216,0.07402,0.05418,0.0479,0.046,0.0353,0.02586,0.0174,0.00962,0.00308,0.00106,0.00042,0.00032,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01444,0.10086,0.2122,0.24738,0.18694,0.11866,0.06862,0.03144,0.01424,0.00384,0.00114,0.00018,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03474,0.17812,0.29008,0.27166,0.14984,0.05552,0.0159,0.00336,0.0007,6e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1304.obj,0.029035924825505013,0.016067903152158922,0.011637002675431687,0.00014394022187304813,0.022914565215158205,0.00015594970522141006,0.0750072196301743,0.02656,0.04886,0.0653,0.07068,0.069,0.06432,0.06312,0.05704,0.05522,0.05172,0.04464,0.04462,0.04076,0.038,0.03508,0.03032,0.0302,0.02558,0.02298,0.01986,0.01812,0.01652,0.01388,0.0124,0.01038,0.00878,0.00688,0.00512,0.00302,0.00104,0.0,0.0,0.0,0.0443,0.20414,0.17244,0.13282,0.10174,0.07172,0.07076,0.0484,0.02032,0.02346,0.00864,0.0146,0.00832,0.00438,0.01274,0.0288,0.0249,0.00626,0.00126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02164,0.06238,0.1089,0.15526,0.17216,0.14038,0.1038,0.06444,0.04104,0.03452,0.02854,0.02086,0.01818,0.01482,0.00924,0.00278,0.00082,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00478,0.0367,0.08496,0.13996,0.1872,0.1913,0.1448,0.08858,0.0552,0.03486,0.01884,0.00862,0.00288,0.0011,0.0002,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01202,0.0655,0.13614,0.1864,0.20608,0.17802,0.11922,0.05938,0.02634,0.0091,0.00168,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1305.obj,0.014521901077847696,0.004875625766461183,0.010514379092554666,0.0002322446871458079,0.025915034120036606,0.0008436452807503786,0.015236908556332881,0.08982,0.09682,0.08072,0.063,0.05172,0.04692,0.04384,0.03946,0.03662,0.03472,0.03132,0.02966,0.02676,0.02586,0.0246,0.02358,0.0212,0.02058,0.02006,0.0225,0.02008,0.01922,0.02114,0.01944,0.01918,0.01862,0.01774,0.01756,0.01272,0.00454,0.0,0.03926,0.07598,0.11246,0.12894,0.12938,0.08688,0.04222,0.03984,0.05478,0.04992,0.04438,0.01846,0.001,0.0337,0.11686,0.01742,0.00852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06894,0.1151,0.15826,0.1517,0.10394,0.06008,0.04544,0.04242,0.0476,0.0757,0.04964,0.02882,0.03304,0.01722,0.00164,0.0,0.00046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02898,0.1165,0.19886,0.21582,0.16502,0.1071,0.08192,0.05262,0.0272,0.00574,0.00018,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05762,0.21742,0.28444,0.2342,0.13094,0.05398,0.01876,0.00264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1306.obj,0.030315590161209396,0.010795855372162533,0.004896591637247945,0.0003675639111191061,0.01403103628494512,0.0005431174172982638,0.05128363066915475,0.07418,0.09502,0.07842,0.0667,0.05656,0.05002,0.04676,0.04356,0.03858,0.03552,0.03078,0.03,0.02732,0.02612,0.02556,0.022,0.02238,0.0212,0.0232,0.02318,0.02102,0.02086,0.019,0.01934,0.01868,0.01686,0.01656,0.0156,0.01106,0.00396,0.0,0.01788,0.07848,0.11766,0.1099,0.15394,0.0812,0.05726,0.05302,0.05822,0.0493,0.043,0.0273,0.00044,0.00722,0.00526,0.0052,0.00392,0.07188,0.04402,0.00956,0.00534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.10468,0.15394,0.1458,0.12514,0.08184,0.05318,0.03714,0.03358,0.02856,0.0465,0.04276,0.0291,0.02862,0.02564,0.01382,0.0016,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01478,0.07822,0.16486,0.21318,0.18844,0.12886,0.08992,0.0606,0.0335,0.01992,0.00592,0.0005,0.0006,0.00034,0.0002,0.00012,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03144,0.14886,0.23864,0.25724,0.18294,0.08868,0.03654,0.0117,0.0026,0.00072,0.00044,0.00018,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1307.obj,0.03506512835786062,0.01325761655567168,0.00580545407853314,0.00036921340396371704,0.012997500714188395,0.0001253212041211494,0.003044819800819236,0.05072,0.06666,0.06558,0.06582,0.06116,0.05592,0.0519,0.04984,0.04758,0.04492,0.04236,0.0461,0.04578,0.03882,0.03368,0.02882,0.0257,0.0232,0.02066,0.01924,0.0178,0.01622,0.0159,0.01538,0.01326,0.01244,0.01088,0.00764,0.00454,0.00148,0.0,0.01226,0.06798,0.1195,0.21416,0.09124,0.18604,0.09668,0.06578,0.02798,0.02738,0.011,0.01572,0.0025,0.00636,0.01256,0.003,0.00608,0.02464,0.0063,0.00214,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06298,0.09954,0.1452,0.1398,0.19212,0.11892,0.09566,0.05234,0.0379,0.01428,0.00746,0.00914,0.01252,0.00584,0.00438,0.00176,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371,0.1032,0.15868,0.18108,0.17886,0.1417,0.09672,0.05484,0.02908,0.01258,0.00506,0.00086,0.00012,0.0001,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172,0.1682,0.21676,0.2095,0.15928,0.10332,0.05564,0.0257,0.00806,0.00158,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1308.obj,0.032914406279283194,0.009966120734181906,0.0050378790258842525,0.0005474340501076528,0.010849481011125135,0.0001595363554027909,0.024366478564603253,0.04542,0.06176,0.07108,0.07176,0.0621,0.05722,0.05306,0.05074,0.04632,0.04744,0.04486,0.04244,0.03996,0.03658,0.03206,0.0276,0.02524,0.0242,0.02146,0.0184,0.01842,0.01862,0.01716,0.01578,0.01616,0.01256,0.0099,0.00656,0.00392,0.00122,0.0,0.0269,0.08978,0.31982,0.06964,0.05894,0.07364,0.0884,0.04142,0.02836,0.0204,0.02194,0.02738,0.02382,0.02324,0.0285,0.02602,0.0241,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05546,0.08634,0.17988,0.16298,0.12608,0.08604,0.0682,0.06806,0.06304,0.04146,0.02448,0.01684,0.01044,0.00536,0.00334,0.0015,0.00044,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298,0.1041,0.14172,0.1754,0.16102,0.14308,0.10732,0.05852,0.03346,0.02068,0.01138,0.0067,0.00416,0.00162,0.00068,0.0003,4e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04346,0.15848,0.21286,0.19512,0.15288,0.11356,0.06956,0.0329,0.01442,0.00476,0.00142,0.00044,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1309.obj,0.016027018266961165,0.004344040792201607,0.002743199494890829,0.0003848504331494972,0.00696632869859497,0.00018109247851326105,0.057382396100685684,0.07524,0.08974,0.08158,0.07524,0.06858,0.05416,0.0455,0.0407,0.03626,0.03276,0.02926,0.0275,0.02504,0.02368,0.02178,0.02146,0.02042,0.02028,0.02028,0.0202,0.0211,0.02054,0.02224,0.02114,0.02048,0.01796,0.01612,0.01478,0.01162,0.00436,0.01094,0.03468,0.07852,0.09094,0.16964,0.07088,0.0468,0.06898,0.04746,0.04374,0.04948,0.05894,0.04552,0.04352,0.02638,0.02162,0.0203,0.01726,0.0252,0.01714,0.00694,0.00512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04618,0.09586,0.12076,0.11968,0.1143,0.10122,0.09836,0.06842,0.05258,0.04472,0.03612,0.03072,0.0255,0.0175,0.0145,0.01026,0.00296,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02028,0.09272,0.15016,0.16498,0.15718,0.1361,0.10276,0.06848,0.0486,0.02864,0.0132,0.0083,0.00528,0.00264,0.00064,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292,0.16628,0.23668,0.21056,0.14238,0.0868,0.05286,0.03086,0.0176,0.00784,0.00328,0.00138,0.0004,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1310.obj,0.021704551510705803,0.006910792827691236,0.0033312444424022656,0.0003499347646252833,0.0075414204987696645,0.0003139674889471673,0.04659067400182775,0.06592,0.10522,0.09344,0.07482,0.06188,0.05168,0.04388,0.0378,0.03324,0.02776,0.02668,0.02528,0.0229,0.022,0.02168,0.02166,0.02002,0.0207,0.0217,0.02194,0.02182,0.02118,0.02272,0.0235,0.02278,0.02282,0.0198,0.01494,0.00766,0.00258,0.0,0.04416,0.10574,0.12696,0.14458,0.0693,0.05698,0.06632,0.05772,0.08856,0.04628,0.0368,0.00568,0.0073,0.02726,0.0223,0.0187,0.02944,0.03004,0.00554,0.00592,0.00442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05352,0.12966,0.1386,0.12684,0.11234,0.0945,0.07376,0.05816,0.0472,0.04222,0.03148,0.02718,0.0235,0.02286,0.01298,0.00398,0.00108,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02136,0.09846,0.1803,0.20428,0.18382,0.14228,0.08928,0.04064,0.01872,0.0089,0.00528,0.00306,0.002,0.00112,0.00042,4e-05,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383,0.17356,0.26586,0.2493,0.15782,0.0661,0.02878,0.01312,0.00516,0.00142,0.00042,8e-05,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1311.obj,0.018394895602452655,0.005635630900048268,0.0031724396869654494,0.00033265616078596616,0.00859699141641056,0.00020564888128917592,0.005062908170672154,0.05888,0.08342,0.08226,0.0671,0.05732,0.05348,0.04812,0.04418,0.04148,0.0396,0.03578,0.03426,0.03162,0.02974,0.02904,0.02594,0.02474,0.02262,0.02384,0.02184,0.02078,0.01914,0.01764,0.01794,0.0169,0.01724,0.01392,0.01048,0.00792,0.00278,0.00032,0.04472,0.05808,0.14846,0.13564,0.15562,0.11008,0.04666,0.038,0.04016,0.02604,0.01442,0.0152,0.0515,0.09074,0.00816,0.00232,0.00962,0.0,0.00426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882,0.1249,0.18058,0.14804,0.09498,0.0757,0.05852,0.06074,0.06594,0.066,0.03628,0.01824,0.00566,0.00292,0.00108,0.00052,0.00096,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02488,0.1065,0.18996,0.22102,0.1722,0.11636,0.08816,0.04108,0.0168,0.0102,0.00552,0.00346,0.00222,0.0014,0.00012,6e-05,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04678,0.1795,0.26352,0.2363,0.14606,0.07224,0.03052,0.0144,0.0069,0.00298,0.00066,0.0001,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1312.obj,0.02482179143242558,0.011407302108857988,0.003928100586745791,0.0001847550338149067,0.010157892759659861,0.000104462320487585,0.0005418510178818748,0.04132,0.06416,0.07162,0.0652,0.05982,0.05568,0.05278,0.053,0.0529,0.04768,0.04638,0.0446,0.04032,0.03652,0.03416,0.02918,0.0267,0.02428,0.02106,0.01976,0.01872,0.01648,0.01514,0.01346,0.01398,0.01042,0.01014,0.00798,0.00468,0.00188,0.0,0.0,0.07364,0.13204,0.0813,0.09442,0.1097,0.09778,0.0872,0.06004,0.06496,0.00206,0.02506,0.013,0.01102,0.02514,0.063,0.0444,0.01524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276,0.07216,0.12298,0.15892,0.1452,0.09428,0.064,0.05754,0.05704,0.06,0.05172,0.03982,0.03148,0.01526,0.00134,0.0003,0.00026,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00548,0.04664,0.10708,0.1623,0.18584,0.15028,0.11126,0.085,0.0574,0.03682,0.01864,0.0118,0.00872,0.00632,0.00388,0.00186,0.00046,0.00016,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01382,0.08162,0.15772,0.2031,0.18956,0.14498,0.08996,0.05552,0.03072,0.01658,0.00896,0.00438,0.00216,0.00062,0.00024,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1313.obj,0.03933813728943537,0.012807598894860269,0.005628438081298191,0.0005526076438710089,0.01588896705401885,0.00035740110783874285,0.0005356721192091145,0.08848,0.11978,0.09,0.06586,0.05304,0.04398,0.03746,0.03422,0.03116,0.02806,0.0272,0.02594,0.026,0.02318,0.0222,0.0209,0.0198,0.01942,0.01882,0.01924,0.01882,0.01966,0.01996,0.02134,0.0223,0.02288,0.02102,0.0195,0.01436,0.00542,0.00892,0.05922,0.10826,0.10282,0.09122,0.11906,0.0666,0.0731,0.04466,0.05838,0.05696,0.02416,0.01274,0.0256,0.04392,0.05244,0.03588,0.01606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05496,0.14692,0.16358,0.12416,0.0924,0.07906,0.05878,0.05292,0.05074,0.04916,0.04972,0.03748,0.02554,0.0126,0.00188,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01846,0.11938,0.22762,0.23388,0.17506,0.10802,0.06212,0.02802,0.00932,0.00452,0.00348,0.00314,0.0023,0.00226,0.00152,0.0008,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04746,0.22772,0.31574,0.22902,0.10886,0.04082,0.01452,0.00786,0.00468,0.00208,0.00094,0.00022,0.0,2e-05,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1314.obj,0.055287788959238075,0.02491004939998,0.006643706276205369,0.00038997624363867103,0.01461358687174698,0.00017447227332714182,0.12154647510789643,0.0469,0.08348,0.07654,0.06706,0.06136,0.06038,0.05416,0.0494,0.04352,0.04124,0.03854,0.03294,0.03096,0.02988,0.02968,0.02582,0.02364,0.02356,0.02148,0.02184,0.0197,0.01954,0.01832,0.01738,0.01534,0.01494,0.01272,0.01066,0.0067,0.00232,0.00414,0.0146,0.07502,0.1247,0.1491,0.08906,0.10752,0.10434,0.0914,0.04988,0.0478,0.01354,0.00398,0.00252,0.00116,0.00192,0.00366,0.00554,0.03012,0.0374,0.02736,0.00956,0.00526,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.03042,0.10466,0.16878,0.16322,0.12774,0.08934,0.06456,0.04728,0.03468,0.0283,0.02848,0.02658,0.03008,0.02634,0.01942,0.00706,0.00192,0.00094,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.05872,0.15064,0.21538,0.20384,0.14198,0.0897,0.05908,0.03682,0.01684,0.00998,0.00404,0.00266,0.00178,0.00112,0.00048,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01866,0.11488,0.22188,0.2571,0.19426,0.10766,0.04946,0.02098,0.00856,0.0035,0.00192,0.00072,0.00028,0.0001,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1315.obj,0.028351604185122004,0.006536118226898202,0.00423794494800107,0.0008348587267912284,0.011150564439933664,0.00018940617485836326,0.0006315921096553425,0.0551,0.0833,0.07478,0.06682,0.05838,0.05256,0.04648,0.0462,0.04412,0.0418,0.0406,0.038,0.03516,0.0342,0.03216,0.02974,0.02534,0.0217,0.02116,0.01786,0.01772,0.0165,0.01616,0.0156,0.01466,0.0152,0.0148,0.01248,0.0087,0.00272,0.0107,0.15342,0.16056,0.1185,0.0881,0.08878,0.05534,0.05392,0.0318,0.04602,0.05972,0.02216,0.02418,0.04304,0.01812,0.00426,0.0,0.02138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06164,0.15462,0.16924,0.14996,0.11724,0.0897,0.07406,0.07042,0.04658,0.02964,0.01836,0.01328,0.00444,0.00042,4e-05,8e-05,0.0001,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02642,0.14348,0.22828,0.20864,0.1513,0.09608,0.05814,0.03294,0.02108,0.01352,0.00828,0.0061,0.00326,0.00148,0.00086,0.0001,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05144,0.22552,0.28714,0.20286,0.11248,0.06336,0.03328,0.01488,0.0059,0.002,0.00076,0.00026,0.0001,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicopter,m1316.obj,0.02571218615360812,0.00811054739959381,0.00464184386372076,0.00040915250761340707,0.011289417655404092,0.00024203463920223568,0.006442032187739755,0.05464,0.082,0.081,0.07584,0.06996,0.05644,0.05102,0.04484,0.03996,0.03682,0.032,0.02968,0.02866,0.0264,0.02412,0.02224,0.02374,0.02056,0.0226,0.02164,0.02178,0.02114,0.02178,0.01972,0.01852,0.01718,0.01406,0.01114,0.00726,0.00326,0.01014,0.04358,0.04752,0.11506,0.08524,0.06346,0.04998,0.05248,0.0539,0.05114,0.05932,0.04844,0.05868,0.06348,0.05504,0.05102,0.06018,0.0296,0.00174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.07324,0.09944,0.10216,0.10648,0.1119,0.10786,0.09504,0.07146,0.05018,0.03968,0.03282,0.02974,0.02322,0.01812,0.00886,0.0025,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.0514,0.10072,0.14022,0.1531,0.14748,0.12614,0.09452,0.0695,0.04744,0.0286,0.016,0.0087,0.00286,0.00082,0.00044,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02116,0.0961,0.1641,0.19344,0.17892,0.13788,0.0948,0.0572,0.03164,0.01544,0.00636,0.00224,0.0007,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
